,timestamp,PM2.5,Temperature_in_°C,Relative_Temp_in_°C,Wind_Speed_in_Kmph,Rel_Humidity,Dew_Point_in_°C,Atmospheric_Pressure_in_mb,Thunder,Few_clouds,Rain,Clear,Cloudy
1615,13-08-2015 22:30,49,31,38,3,0.7,25,1004,0,0,0,0,0
1616,13-08-2015 23:30,249,30,37,3,0.79,26,1004,0,0,0,0,0
1617,14-08-2015 00:30,70,30,37,3,0.79,26,1004,0,0,0,0,0
1618,14-08-2015 01:30,64,30,37,3,0.79,26,1004,0,0,0,0,0
1619,14-08-2015 02:30,77,30,37,3,0.79,26,1004,0,0,0,0,0
1620,14-08-2015 03:30,95,30,37,3,0.79,26,1003,0,0,0,0,0
1621,14-08-2015 04:30,359,29,36,3,0.84,26,1003,0,0,0,0,0
1622,14-08-2015 05:30,342,29,37,3,0.89,27,1003,0,0,0,0,0
1623,14-08-2015 07:30,237,30,39,7,0.84,27,1004,0,0,0,0,0
1624,14-08-2015 08:30,265,31,41,6,0.79,27,1005,0,0,0,0,0
1625,14-08-2015 09:30,319,32,41,3,0.71,26,1005,1,0,0,0,0
1626,14-08-2015 10:30,306,31,39,9,0.75,26,1004,1,0,0,0,0
1627,14-08-2015 11:30,307,29.5,36.75,16.5,0.8175,26,1004.75,1,0,0,0,0
1628,14-08-2015 12:30,309,29,36,19,0.84,26,1005,1,0,0,0,0
1629,14-08-2015 16:30,65,33,42,6,0.67,26,1002,0,0,0,0,0
1630,14-08-2015 17:30,65,32,41,9,0.71,26,1002,0,1,0,0,0
1631,14-08-2015 18:30,70,32,41,7,0.71,26,1002,0,1,0,0,0
1632,14-08-2015 19:30,126,32,41,8,0.71,26,1002.5,0,1,0,0,0
1633,14-08-2015 20:30,287,30,39,7,0.84,27,1003,0,1,0,0,0
1634,14-08-2015 21:30,187,30,39,9,0.84,27,1004,0,0,0,0,0
1635,14-08-2015 23:30,70,29,37,9,0.89,27,1004,0,0,0,0,0
1636,15-08-2015 00:30,71,29,37,3,0.89,27,1004,0,0,0,0,0
1637,15-08-2015 01:30,76,29,37,6,0.89,27,1004,0,0,0,0,0
1638,15-08-2015 02:30,85,28,35,6,0.94,27,1004,0,0,0,0,0
1639,15-08-2015 03:30,166,28,35,6,0.94,27,1004,0,0,0,0,0
1640,15-08-2015 04:30,322,28,35,6,0.94,27,1003,0,0,0,0,0
1641,15-08-2015 08:30,62,30,39,9,0.84,27,1005,0,0,0,0,0
1642,15-08-2015 09:30,61,31,41,4,0.79,27,1005,1,0,0,0,0
1643,15-08-2015 10:30,54,31,41,6,0.79,27,1005,1,0,0,0,0
1644,15-08-2015 11:30,63,30.5,40,11,0.815,27,1004.5,1,0,0,0,0
1645,15-08-2015 12:30,306,30,39,15,0.84,27,1004,1,0,0,0,0
1646,15-08-2015 15:30,53,26,28,6,0.94,25,1003,1,0,0,0,0
1647,15-08-2015 16:30,93,26,28,9,0.94,25,1004,1,0,0,0,0
1648,15-08-2015 17:30,327,26,28,7,0.94,25,1004,1,0,0,0,0
1649,15-08-2015 18:30,144,27,31,6,0.89,25,1004,0,0,1,0,0
1650,15-08-2015 19:30,237,26,28,4,0.94,25,1003,0,0,1,0,0
1651,15-08-2015 20:30,309,26,28,3,0.94,25,1004,0,0,0,0,1
1652,16-08-2015 00:30,48,26,28,3,0.94,25,1006,0,0,0,0,0
1653,16-08-2015 01:30,48,26,28,3,0.94,25,1005,0,0,0,0,0
1654,16-08-2015 02:30,47,26,28,3,0.94,25,1004,0,0,0,0,0
1655,16-08-2015 03:30,83,26,28,6,0.94,25,1003,0,0,0,1,0
1656,16-08-2015 04:30,321,26,28,3,0.94,25,1003,0,0,0,0,0
1657,16-08-2015 05:30,57,25,25,3,1,25,1004,0,0,0,0,0
1658,16-08-2015 07:30,20,26.5,30,4.5,0.94,25.5,1005.5,0,0,0,0,0
1659,16-08-2015 08:30,31,27,32,7,0.94,26,1006,0,0,0,0,0
1660,16-08-2015 09:30,76,29.25,35.75,4,0.8275,26,1006.75,0,0,0,0,0
1661,16-08-2015 10:30,70,31,38,3,0.7,25,1007,0,0,0,0,0
1662,16-08-2015 11:30,87,31,38,7,0.7,25,1006,0,0,0,0,0
1663,16-08-2015 12:30,263,32,39,3,0.67,25,1006,0,0,0,0,0
1664,16-08-2015 13:30,73,33,40.5,3,0.63,25,1005,0,0,0,0,0
1665,16-08-2015 15:30,63,26,28,11,0.94,25,1004,1,0,0,0,0
1666,16-08-2015 16:30,61,27,31,9,0.89,25,1004,1,0,0,0,0
1667,16-08-2015 17:30,55,27,30,3,0.84,24,1003,1,0,0,0,0
1668,16-08-2015 18:30,80,28,34,3,0.89,26,1003,0,0,0,0,0
1669,16-08-2015 19:30,188,28,34,3,0.89,26,1003,0,0,0,0,0
1670,16-08-2015 20:30,349,28,34,3,0.89,26,1004,0,0,0,0,0
1671,16-08-2015 21:30,17,28,34,9,0.89,26,1004,0,0,0,0,0
1672,16-08-2015 22:30,17,28,34,3,0.89,26,1004,0,0,0,0,0
1673,16-08-2015 23:30,107,28,34,3,0.89,26,1005,0,0,0,0,0
1674,17-08-2015 00:30,95,27,32,3,0.94,26,1005,0,0,0,0,0
1675,17-08-2015 01:30,59,28,35,3,0.94,27,1004,0,0,0,0,0
1676,17-08-2015 02:30,80,27.25,33.5,3,0.985,27,1003.25,0,0,0,0,0
1677,17-08-2015 03:30,145,27,32,3,0.94,26,1003,1,0,0,0,0
1678,17-08-2015 04:30,341,27,32,3,0.94,26,1003,1,0,0,0,0
1679,17-08-2015 05:30,20,27,32,3,0.94,26,1003,1,0,0,0,0
1680,17-08-2015 07:30,3,28,35,6,0.94,27,1003,0,0,0,0,0
1681,17-08-2015 08:30,10,29,37,7,0.89,27,1004,0,1,0,0,0
1682,17-08-2015 09:30,46,30,37,7,0.79,26,1004,0,1,0,0,0
1683,17-08-2015 10:30,61,31,41,9,0.79,27,1004.5,0,0,0,0,0
1684,17-08-2015 11:30,68,32,42,11,0.75,27,1004,1,0,0,0,0
1685,17-08-2015 12:30,302,33,42,11,0.67,26,1004,1,0,0,0,0
1686,17-08-2015 16:30,63,35,45,15,0.6,26,1001,1,0,0,0,0
1687,17-08-2015 17:30,59,35,45,11,0.6,26,1001,0,0,0,0,0
1688,17-08-2015 18:30,39,34,42,13,0.59,25,1002,0,0,0,0,0
1689,17-08-2015 19:30,58,33,41,6,0.63,25,1002,0,0,0,0,0
1690,17-08-2015 20:30,177,32,39,3,0.67,25,1003,0,0,0,0,0
1691,17-08-2015 21:30,90,31,38,3,0.7,25,1003,0,0,0,0,0
1692,17-08-2015 22:30,113,28,33,17,0.84,25,1004,1,0,0,0,0
1693,17-08-2015 23:30,95,28,33,9,0.84,25,1004,1,0,0,0,0
1694,18-08-2015 00:30,95,28,33,4.5,0.84,25,1003.5,1,0,0,0,0
1695,18-08-2015 01:30,91,28,33,3,0.84,25,1003,0,0,0,0,0
1696,18-08-2015 02:30,67,27,30,3,0.84,24,1003,0,0,0,0,0
1697,18-08-2015 03:30,141,27,30,3,0.84,24,1003,0,0,0,0,0
1698,18-08-2015 04:30,327,27,30,3,0.84,24,1003,0,0,0,0,0
1699,18-08-2015 05:30,61,27,30,3,0.84,24,1003,0,0,0,0,0
1700,18-08-2015 06:30,100,27,31,3,0.89,25,1004,0,0,0,0,0
1701,18-08-2015 07:30,123,28,33,3,0.84,25,1004,0,0,0,0,0
1702,18-08-2015 08:30,117,30,36,7,0.75,25,1005,1,0,0,0,0
1703,18-08-2015 09:30,94,32,41,11,0.71,26,1005,1,0,0,0,0
1704,18-08-2015 10:30,122,32,41,9.5,0.71,26,1005,1,0,0,0,0
1705,18-08-2015 11:30,241,33,42,6,0.67,26,1005,0,1,0,0,0
1706,18-08-2015 12:30,310,33.5,42,9,0.63,25.5,1005,0,1,0,0,0
1707,18-08-2015 13:30,240,34,42,7,0.59,25,1004,0,1,0,0,0
1708,18-08-2015 16:30,82,35,45,15,0.6,26,1002,1,0,0,0,0
1709,18-08-2015 17:30,85,30.5,36.75,13.5,0.705,24.5,1002.75,1,0,0,0,0
1710,18-08-2015 18:30,89,28,32,15,0.79,24,1003,1,0,0,0,0
1711,18-08-2015 19:30,49,27,30,17,0.84,24,1004,1,0,0,0,0
1712,18-08-2015 20:30,150,26,28,24,0.89,24,1005,1,0,0,0,0
1713,18-08-2015 21:30,67,26,28,9,0.89,24,1004,1,0,0,0,0
1714,18-08-2015 23:30,42,25,26,13,0.94,24,1005,1,0,0,0,0
1715,19-08-2015 00:30,43,25,26,6,0.94,24,1004,1,0,0,0,0
1716,19-08-2015 01:30,48,26,28,7,0.89,24,1004,1,0,0,0,0
1717,19-08-2015 02:30,30,26,28,6,0.89,24,1004,0,0,0,0,0
1718,19-08-2015 03:30,4,26,28,7,0.89,24,1004,0,0,0,0,0
1719,19-08-2015 04:30,25,26,28,7,0.89,24,1004,0,0,0,0,0
1720,19-08-2015 05:30,130,26,28,4,0.89,24,1004,0,0,0,0,0
1721,19-08-2015 07:30,53,27,31,7,0.89,25,1005,0,1,0,0,0
1722,19-08-2015 08:30,45,29,35,11,0.79,25,1005,0,1,0,0,0
1723,19-08-2015 09:30,10,30,37,15,0.79,26,1006,0,1,0,0,0
1724,19-08-2015 10:30,33,31,38,15,0.7,25,1006,0,1,0,0,0
1725,19-08-2015 11:30,77,32,41,19,0.71,26,1006,0,1,0,0,0
1726,19-08-2015 12:30,80,33,42,15,0.67,26,1006,0,1,0,0,0
1727,19-08-2015 13:30,84,33,42,15,0.67,26,1006,0,0,0,0,0
1728,19-08-2015 14:30,10,34,43,15,0.63,26,1005,0,0,0,0,0
1729,19-08-2015 15:30,82,35,43,15,0.56,25,1003.5,0,0,0,0,0
1730,19-08-2015 16:30,78,34,42,15,0.59,25,1003,0,0,0,0,0
1731,19-08-2015 17:30,58,34,42,22,0.59,25,1003,0,0,0,0,0
1732,19-08-2015 18:30,37,32,39,11,0.67,25,1003,0,0,0,0,0
1733,19-08-2015 19:30,42,31,38,11,0.7,25,1004,0,0,0,0,0
1734,19-08-2015 20:30,187,31,37,11,0.66,24,1004,0,1,0,0,0
1735,19-08-2015 23:30,57,29,34,11,0.74,24,1004,0,1,0,0,0
1736,20-08-2015 00:30,55,29,34,13,0.74,24,1004,0,1,0,0,0
1737,20-08-2015 01:30,47,29,34,13,0.74,24,1003,0,1,0,0,0
1738,20-08-2015 02:30,52,28,32,13,0.79,24,1003,0,1,0,0,0
1739,20-08-2015 03:30,49,28,32,12,0.79,24,1003,0,1,0,0,0
1740,20-08-2015 04:30,167,28,32,13,0.79,24,1003,0,1,0,0,0
1741,20-08-2015 07:30,73,28,32,15,0.79,24,1004,0,1,0,0,0
1742,20-08-2015 08:30,68,29,35,15,0.79,25,1005,0,1,0,0,0
1743,20-08-2015 09:30,36,30,36,22,0.75,25,1005,0,1,0,0,0
1744,20-08-2015 10:30,5,31,38,15,0.7,25,1005,0,1,0,0,0
1745,20-08-2015 16:30,5,34,41,13,0.56,24,1002,0,0,0,0,0
1746,20-08-2015 17:30,237,33,39,15,0.59,24,1002,0,0,0,0,0
1747,20-08-2015 18:30,190,32,38,13,0.63,24,1002,0,1,0,0,0
1748,20-08-2015 19:30,29,31,37,11,0.66,24,1002,0,1,0,0,0
1749,20-08-2015 20:30,36,30,35,11,0.7,24,1003,0,1,0,0,0
1750,20-08-2015 21:30,55,29,34,9,0.74,24,1004,0,1,0,0,0
1751,20-08-2015 22:30,53,29,33,11,0.7,23,1003,0,1,0,0,0
1752,20-08-2015 23:30,80,29,33,13,0.7,23,1003,0,1,0,0,0
1753,21-08-2015 00:30,84,28,31,15,0.74,23,1003,0,1,0,0,0
1754,21-08-2015 01:30,103,28,31,12,0.71,22.25,1002.25,0,1,0,0,0
1755,21-08-2015 02:30,52,28,31,11,0.7,22,1002,0,1,0,0,0
1756,21-08-2015 03:30,92,27,29,11,0.74,22,1002,0,1,0,0,0
1757,21-08-2015 04:30,40,28,31,9,0.7,22,1002,0,1,0,0,0
1758,21-08-2015 05:30,54,27,30,9,0.79,23,1003,0,1,0,0,0
1759,21-08-2015 06:30,5,27,30,13,0.79,23,1003,0,1,0,0,0
1760,21-08-2015 07:30,73,27.5,31,14,0.815,24,1003.5,0,1,0,0,0
1761,21-08-2015 08:30,68,29,34,15,0.74,24,1005,0,1,0,0,0
1762,21-08-2015 09:30,36,29,34,13,0.74,24,1005,0,0,0,0,0
1763,21-08-2015 10:30,9,30,35,13,0.7,24,1005,0,0,0,0,0
1764,21-08-2015 11:30,5,31,37,11,0.66,24,1005,0,0,0,0,0
1765,21-08-2015 16:30,5,31.5,40,9,0.73,26,1002,1,0,0,0,0
1766,21-08-2015 17:30,293,32,41,13,0.71,26,1002,1,0,0,0,0
1767,21-08-2015 18:30,248,32,41,7,0.71,26,1002,1,0,0,0,0
1768,21-08-2015 19:30,75,31,38,7,0.7,25,1003,1,0,0,0,0
1769,21-08-2015 20:30,196,31,38,6,0.7,25,1003,1,0,0,0,0
1770,21-08-2015 21:30,257,30,36,6,0.75,25,1004,0,1,0,0,0
1771,21-08-2015 22:30,240,30,35,7,0.7,24,1004,0,1,0,0,0
1772,21-08-2015 23:30,113,29,34,7,0.74,24,1004,0,1,0,0,0
1773,22-08-2015 00:30,108,28,32,9,0.79,24,1004,0,1,0,0,0
1774,22-08-2015 01:30,93,28,32,9,0.79,24,1003,0,1,0,0,0
1775,22-08-2015 02:30,98,27,30,11,0.84,24,1003,0,1,0,0,0
1776,22-08-2015 03:30,123,27,30,7,0.84,24,1002,0,1,0,0,0
1777,22-08-2015 04:30,175,27,30,7,0.79,23,1002,0,1,0,0,0
1778,22-08-2015 05:30,149,26,28,7,0.84,23,1002,0,1,0,0,0
1779,22-08-2015 06:30,40,27,30,3,0.79,23,1003,0,1,0,0,0
1780,22-08-2015 07:30,67,28,31,9,0.7,22,1004,0,1,0,0,0
1781,22-08-2015 08:30,62,28,31,11,0.74,23,1004,0,1,0,0,0
1782,22-08-2015 09:30,42,29,34,15,0.74,24,1004,0,1,0,0,0
1783,22-08-2015 10:30,45,31,37,19,0.66,24,1004,0,1,0,0,0
1784,22-08-2015 11:30,42,32,38,17,0.63,24,1004,0,1,0,0,0
1785,22-08-2015 12:30,51,32,38,15,0.63,24,1004,0,1,0,0,0
1786,22-08-2015 13:30,90,33,39,15,0.59,24,1003,0,1,0,0,0
1787,22-08-2015 14:30,57,32,39,17,0.67,25,1002,0,0,0,0,0
1788,22-08-2015 15:30,137,33,41,15,0.63,25,1001,0,0,0,0,0
1789,22-08-2015 16:30,130,33,41,15,0.63,25,1001,1,0,0,0,0
1790,22-08-2015 17:30,96,32,39,13,0.67,25,1001,1,0,0,0,0
1791,22-08-2015 18:30,74,32,39,11,0.67,25,1001,1,0,0,0,0
1792,22-08-2015 19:30,59,31,38,9,0.7,25,1001.5,1,0,0,0,0
1793,22-08-2015 20:30,139,30,36,7,0.75,25,1002,0,0,0,0,0
1794,22-08-2015 21:30,305,30,37,7,0.79,26,1002,0,0,0,0,0
1795,24-08-2015 17:30,63,33,41,15,0.63,25,1002,0,0,0,0,0
1796,24-08-2015 18:30,56,33,41,19,0.63,25,1002,0,0,0,0,0
1797,24-08-2015 19:30,21,32,39.5,9,0.665,25,1003,0,0,0,0,0
1798,24-08-2015 20:30,23,31,38,13,0.7,25,1003,0,1,0,0,0
1799,24-08-2015 21:30,53,30,36,9,0.75,25,1004,0,1,0,0,0
1800,24-08-2015 22:30,67,31,37,7,0.66,24,1004,0,1,0,0,0
1801,24-08-2015 23:30,169,29,34,11,0.74,24,1004,0,1,0,0,0
1802,25-08-2015 00:30,85,29,34,11,0.74,24,1004,0,1,0,0,0
1803,25-08-2015 01:30,66,29,32,11,0.66,22,1004,0,1,0,0,0
1804,25-08-2015 02:30,89,28,31,11,0.7,22,1004,0,1,0,0,0
1805,25-08-2015 03:30,103,27,29,13,0.74,22,1003,0,1,0,0,0
1806,25-08-2015 04:30,251,27,30,11,0.84,24,1003,0,1,0,0,0
1807,25-08-2015 05:30,98,26,28,9,0.84,23,1003,0,1,0,0,0
1808,25-08-2015 06:30,143,27,30,13,0.79,23,1004,0,1,0,0,0
1809,25-08-2015 07:30,100,28,32,15,0.765,23.5,1004,0,1,0,0,0
1810,25-08-2015 08:30,95,30,35,17,0.7,24,1004,0,1,0,0,0
1811,25-08-2015 09:30,67,31,35,20,0.62,23,1004,0,0,0,1,0
1812,25-08-2015 10:30,41,32,37,19,0.59,23,1004,0,0,0,1,0
1813,25-08-2015 11:30,38,33,38,20,0.56,23,1004,0,0,0,1,0
1814,25-08-2015 12:30,88,34,39,22,0.53,23,1003,0,1,0,0,0
1815,25-08-2015 13:30,123,35,42,15,0.53,24,1003,0,1,0,0,0
1816,25-08-2015 14:30,120,34,41,17,0.56,24,1002,0,1,0,0,0
1817,25-08-2015 15:30,173,34,39,15,0.53,23,1002,0,1,0,0,0
1818,25-08-2015 16:30,156,36,43,20,0.5,24,1001,0,1,0,0,0
1819,25-08-2015 17:30,88,35,42,19,0.53,24,1001,0,1,0,0,0
1820,25-08-2015 18:30,73,34,41,13,0.56,24,1001,0,1,0,0,0
1821,25-08-2015 19:30,45,33,38,9,0.56,23,1002,0,1,0,0,0
1822,25-08-2015 20:30,57,32,38,7,0.63,24,1002,0,1,0,0,0
1823,25-08-2015 21:30,116,32,38,9,0.63,24,1003,0,1,0,0,0
1824,25-08-2015 22:30,99,32,38.5,3,0.65,24.5,1003,0,1,0,0,0
1825,25-08-2015 23:30,36,31.5,38.5,6,0.685,25,1003,0,1,0,0,0
1826,26-08-2015 00:30,77,31,38,11,0.7,25,1003,0,1,0,0,0
1827,26-08-2015 01:30,89,30,36,13,0.75,25,1003,0,1,0,0,0
1828,26-08-2015 02:30,67,29,35,13,0.79,25,1003,0,1,0,0,0
1829,26-08-2015 16:30,67,34,41,19,0.56,24,1001,0,1,0,0,0
1830,26-08-2015 17:30,67,34,42,15,0.59,25,1001,0,1,0,0,0
1831,26-08-2015 18:30,68,34,42,11,0.59,25,1001,0,1,0,0,0
1832,26-08-2015 19:30,66,34,42,9,0.59,25,1001,0,1,0,0,0
1833,26-08-2015 20:30,41,32,39,7,0.67,25,1002,0,1,0,0,0
1834,26-08-2015 21:30,41,33,41,7,0.63,25,1003,0,1,0,0,0
1835,26-08-2015 22:30,127,32,39,6,0.67,25,1003,0,1,0,0,0
1836,26-08-2015 23:30,183,32,41,3,0.71,26,1003,0,1,0,0,0
1837,27-08-2015 00:30,73,31,39,3,0.75,26,1003,0,1,0,0,0
1838,27-08-2015 01:30,74,31,39,3,0.75,26,1003,0,1,0,0,0
1839,27-08-2015 02:30,81,30,37,9,0.79,26,1003,0,1,0,0,0
1840,27-08-2015 03:30,77,29,35,11,0.79,25,1003,0,1,0,0,0
1841,27-08-2015 04:30,149,28,32,11,0.79,24,1003,0,1,0,0,0
1842,27-08-2015 05:30,172,28,32,11,0.79,24,1003,0,1,0,0,0
1843,27-08-2015 06:30,75,27,30,7,0.84,24,1004,0,1,0,0,0
1844,27-08-2015 07:30,117,28,33,13,0.84,25,1004,0,1,0,0,0
1845,27-08-2015 08:30,112,30,35,15,0.7,24,1005,0,1,0,0,0
1846,27-08-2015 09:30,93,31,37,15,0.66,24,1005,0,1,0,0,0
1847,27-08-2015 10:30,86,33,38,11,0.56,23,1006,0,1,0,0,0
1848,27-08-2015 11:30,60,33,39,13,0.59,24,1005,0,1,0,0,0
1849,27-08-2015 12:30,121,34,41,11,0.56,24,1005,0,1,0,0,0
1850,27-08-2015 13:30,202,34.75,41.75,11,0.5375,24,1003.5,0,1,0,0,0
1851,27-08-2015 14:30,90,35,42,10,0.53,24,1003,0,1,0,0,0
1852,27-08-2015 15:30,217,36,43,11,0.5,24,1003,0,1,0,0,0
1853,27-08-2015 16:30,186,36,43,13,0.5,24,1002,0,1,0,0,0
1854,27-08-2015 17:30,70,36,42,15,0.47,23,1002,0,1,0,0,0
1855,27-08-2015 18:30,89,35,41,13,0.5,23,1002,0,1,0,0,0
1856,27-08-2015 19:30,55,34,39,9,0.53,23,1002,0,1,0,0,0
1857,27-08-2015 20:30,59,34,39,6,0.53,23,1003,0,1,0,0,0
1858,27-08-2015 21:30,118,32,38,6.5,0.63,24,1003.5,0,1,0,0,0
1859,27-08-2015 22:30,96,31,38,6,0.7,25,1004,0,1,0,0,0
1860,27-08-2015 23:30,129,31,38,9,0.7,25,1004,0,1,0,0,0
1861,28-08-2015 00:30,72,31,38,7,0.7,25,1005,0,1,0,0,0
1862,28-08-2015 01:30,76,30,35,6,0.7,24,1004,0,1,0,0,0
1863,28-08-2015 02:30,82,30,35,3,0.7,24,1004,0,1,0,0,0
1864,28-08-2015 03:30,91,28,34,6,0.89,26,1003,0,1,0,0,0
1865,28-08-2015 04:30,248,28,34,6,0.89,26,1003,0,1,0,0,0
1866,28-08-2015 05:30,319,28,34,7,0.89,26,1004,0,1,0,0,0
1867,28-08-2015 06:30,355,28.5,35,7,0.865,26,1004.5,0,1,0,0,0
1868,28-08-2015 07:30,87,29,36,9,0.84,26,1005,0,1,0,0,0
1869,28-08-2015 08:30,100,30,37,7,0.79,26,1006,0,1,0,0,0
1870,28-08-2015 09:30,215,31,37,7,0.66,24,1007,0,1,0,0,0
1871,28-08-2015 10:30,126,33,41,6,0.63,25,1007,0,1,0,0,0
1872,28-08-2015 11:30,247,34,42,9,0.59,25,1006,0,1,0,0,0
1873,28-08-2015 12:30,408,35,43,7,0.56,25,1005,0,1,0,0,0
1874,28-08-2015 15:30,277,37,44,11,0.47,24,1003,1,0,0,0,0
1875,28-08-2015 16:30,273,37,44,11,0.47,24,1003,1,0,0,0,0
1876,28-08-2015 17:30,241,35,42,6,0.53,24,1003,1,0,0,0,0
1877,28-08-2015 18:30,160,34,41,11,0.56,24,1003,1,0,0,0,0
1878,28-08-2015 19:30,77,34,41,11,0.56,24,1003,0,1,0,0,0
1879,28-08-2015 20:30,74,31,38,6,0.7,25,1004,0,1,0,0,0
1880,28-08-2015 21:30,174,31,37,7,0.66,24,1004,0,1,0,0,0
1881,28-08-2015 22:30,251,30,36,7,0.75,25,1004,0,1,0,0,0
1882,28-08-2015 23:30,172,29,33,7,0.7,23,1004,0,1,0,0,0
1883,29-08-2015 00:30,96,29,33,7,0.7,23,1004,0,1,0,0,0
1884,29-08-2015 01:30,81,29,33,6,0.7,23,1004,0,1,0,0,0
1885,29-08-2015 02:30,114,29,33,6,0.7,23,1003,0,1,0,0,0
1886,29-08-2015 03:30,171,28,31,6,0.74,23,1003,0,1,0,0,0
1887,29-08-2015 04:30,342,27,31,6,0.89,25,1003,0,1,0,0,0
1888,29-08-2015 05:30,23,27,30,3,0.84,24,1003,0,1,0,0,0
1889,29-08-2015 06:30,38,27,30,3,0.84,24,1004,0,1,0,0,0
1890,29-08-2015 07:30,157,28,32,7,0.79,24,1004,0,1,0,0,0
1891,29-08-2015 08:30,148,30,35,7,0.7,24,1005,0,1,0,0,0
1892,29-08-2015 09:30,105,32,38,9,0.63,24,1005,0,1,0,0,0
1893,29-08-2015 10:30,114,34,41,13,0.56,24,1005,0,1,0,0,0
1894,29-08-2015 11:30,157,35,41,9,0.5,23,1005,0,1,0,0,0
1895,29-08-2015 12:30,293,35,42,13,0.53,24,1005,0,1,0,0,0
1896,29-08-2015 13:30,92,36,41,15,0.44,22,1004,0,1,0,0,0
1897,29-08-2015 14:30,92,36,41,17,0.44,22,1003,0,1,0,0,0
1898,29-08-2015 15:30,247,37,42,17,0.42,22,1002,0,1,0,0,0
1899,29-08-2015 16:30,211,37,42,17,0.42,22,1002,0,1,0,0,0
1900,29-08-2015 17:30,66,36,41,15,0.44,22,1001,0,1,0,0,0
1901,29-08-2015 18:30,65,35,41,17,0.5,23,1001,0,1,0,0,0
1902,29-08-2015 19:30,41,33,37.5,12,0.54,22.5,1001.5,0,1,0,0,0
1903,29-08-2015 20:30,52,32,36,9,0.55,22,1002,0,1,0,0,0
1904,29-08-2015 21:30,82,32,37,11,0.59,23,1002,0,1,0,0,0
1905,29-08-2015 22:30,78,32,39,7,0.67,25,1003,0,1,0,0,0
1906,29-08-2015 23:30,126,32,38,7,0.63,24,1003,0,1,0,0,0
1907,30-08-2015 00:30,84,32,37,7,0.59,23,1004,0,1,0,0,0
1908,30-08-2015 01:30,74,31,35,7,0.62,23,1003,0,1,0,0,0
1909,30-08-2015 02:30,86,31,35,3,0.62,23,1003,0,1,0,0,0
1910,30-08-2015 03:30,81,30,37,3,0.79,26,1003,0,1,0,0,0
1911,30-08-2015 04:30,98,29,36,3,0.84,26,1003,0,1,0,0,0
1912,30-08-2015 05:30,183,29,36,3,0.84,26,1003,0,1,0,0,0
1913,30-08-2015 06:30,48,29,35,9,0.79,25,1004,0,1,0,0,0
1914,30-08-2015 07:30,103,29,35,11,0.79,25,1004,0,1,0,0,0
1915,30-08-2015 08:30,99,30,34,17,0.66,23,1005,0,1,0,0,0
1916,30-08-2015 09:30,88,32,37,22,0.59,23,1005,0,1,0,0,0
1917,30-08-2015 10:30,89,33,39,22,0.59,24,1005,0,1,0,0,0
1918,30-08-2015 11:30,71,34,41,20,0.56,24,1005,0,1,0,0,0
1919,30-08-2015 12:30,152,36,43,17,0.5,24,1004,0,1,0,0,0
1920,30-08-2015 13:30,70,36,43,19,0.5,24,1004,0,1,0,0,0
1921,30-08-2015 14:30,13,36,42,20,0.47,23,1003,0,1,0,0,0
1922,30-08-2015 15:30,147,36,41,17,0.44,22,1003,0,1,0,0,0
1923,30-08-2015 16:30,134,36,41,19,0.44,22,1001,0,1,0,0,0
1924,30-08-2015 17:30,82,35,41,19,0.5,23,1001,0,1,0,0,0
1925,30-08-2015 18:30,52,34,41,13,0.56,24,1001,0,1,0,0,0
1926,30-08-2015 19:30,27,33,39,11,0.59,24,1001,0,1,0,0,0
1927,30-08-2015 20:30,19,33,39,7,0.59,24,1002,0,1,0,0,0
1928,30-08-2015 21:30,52,32,38,7,0.63,24,1003,0,1,0,0,0
1929,30-08-2015 22:30,82,32,38,6,0.63,24,1004,0,1,0,0,0
1930,30-08-2015 23:30,133,32,38,9,0.63,24,1004,0,1,0,0,0
1931,31-08-2015 00:30,76,30,35,7,0.7,24,1004,0,1,0,0,0
1932,31-08-2015 01:30,77,30,35,9,0.7,24,1004,0,1,0,0,0
1933,31-08-2015 02:30,69,29.5,34,10,0.7,23.5,1003.5,0,1,0,0,0
1934,31-08-2015 03:30,68,29,33,11,0.7,23,1003,0,1,0,0,0
1935,31-08-2015 04:30,119,28,31,11,0.74,23,1003,0,1,0,0,0
1936,31-08-2015 05:30,181,28,31,11,0.7,22,1004,0,1,0,0,0
1937,31-08-2015 06:30,98,28,30,11,0.66,21,1005,0,0,0,1,0
1938,31-08-2015 07:30,75,28,30,13,0.66,21,1005,0,0,0,1,0
1939,31-08-2015 08:30,74,29,31,19,0.62,21,1005,0,0,0,1,0
1940,31-08-2015 09:30,70,31,34,15,0.55,21,1006,0,0,0,1,0
1941,31-08-2015 10:30,67,32,35,15,0.52,21,1006,0,0,0,1,0
1942,31-08-2015 11:30,21,33,36,15,0.49,21,1006,0,0,0,1,0
1943,31-08-2015 12:30,53,34,41,15,0.56,24,1005,0,0,0,1,0
1944,31-08-2015 13:30,94,35,42,15,0.53,24,1005,0,1,0,0,0
1945,31-08-2015 14:30,107,35,38,15,0.44,21,1004,0,1,0,0,0
1946,31-08-2015 15:30,96,35,39,15,0.47,22,1004,0,1,0,0,0
1947,31-08-2015 16:30,166,35,39,15,0.47,22,1003,0,1,0,0,0
1948,31-08-2015 17:30,77,35,39,15,0.47,22,1002,0,1,0,0,0
1949,31-08-2015 18:30,54,33,38,15,0.56,23,1002,0,1,0,0,0
